title,url,content
Google ganti nama Teluk Meksiko menjadi Teluk Amerika,https://www.alinea.id/peristiwa/google-mengganti-nama-teluk-meksiko-menjadi-teluk-amerika-b2niG9RjM,"Google mulai menyebut Teluk Meksiko sebagai Teluk Amerika menyusul perintah eksekutif Presiden Amerika Serikat Donald Trump yang mengganti nama perairan tersebut. Raksasa internet yang berbasis di California itu mengatakan pada hari Senin bahwa nama teluk pada aplikasinya akan bergantung pada lokasi pengguna. ""Orang-orang yang menggunakan Maps di AS akan melihat 'Teluk Amerika', dan orang-orang di Meksiko akan melihat 'Teluk Meksiko'. Semua orang akan melihat kedua nama tersebut,"" tulis Google dalam sebuah posting blog. Google menandai niatnya untuk melakukan perubahan tersebut dalam sebuah posting di X bulan lalu, menjelaskan bahwa mereka menggunakan sebutan Sistem Informasi Nama Geografis (GNIS), sebuah basis data yang dikelola oleh Survei Geologi AS. Dalam posting X yang sama, Google mengatakan bahwa mereka juga akan mengubah nama Gunung Denali di Alaska menjadi Gunung McKinley, diambil dari nama mantan Presiden AS William McKinley, setelah nama tersebut diperbarui dalam basis data resmi sesuai dengan perintah Trump. Trump menandatangani perintah eksekutifnya untuk mengganti nama fitur alam tersebut beberapa jam setelah menjabat pada tanggal 20 Januari, yang menunjukkan bahwa keputusan tersebut adalah untuk ""menghormati kebesaran Amerika"". Gunung Denali, puncak tertinggi di Amerika Utara, diberi nama oleh penduduk asli Koyukon Athabascan. Pemerintah AS mengubah namanya menjadi Gunung McKinley pada tahun 1917 untuk menghormati mendiang presiden Republik, yang dibunuh oleh seorang anarkis pada tahun 1901. Pemerintahan mantan Presiden AS Barack Obama mengembalikan nama asli gunung tersebut pada tahun 2015 sebelum kunjungan presiden ke Alaska. Keputusan Trump untuk mengganti nama fitur alam tersebut menuai reaksi keras dari kelompok penduduk asli di Alaska dan mendorong Presiden Meksiko Claudia Sheinbaum untuk secara sarkastis menyarankan agar Amerika Utara diganti namanya menjadi ""Amerika Meksiko"", seperti yang disebutkan dalam salah satu dokumen pendirian negara tersebut."
DPR jamin dana KIP tidak diganggu gugat,https://www.alinea.id/peristiwa/dpr-jamin-dana-kip-tidak-diganggu-gugat-b2niJ9Rky,"Anggota Komisi X Dewan Perwakilan Rakyat (DPR) Furtasan Ali Yusuf, menegaskan tidak akan ada pengurangan dana dalam program Kartu Indonesia Pintar (KIP). Dalam pernyataannya, ia memastikan DPR terus memperjuangkan hak pendidikan siswa dan memastikan bantuan sosial tetap berjalan sesuai ketentuan. “Saya menyatakan, Insyaallah, ini tidak akan ada pengurangan. Saya jamin itu,” ujar Furtasan di DPR, Kamis (13/2).  Ia menjelaskan dalam rapat sebelumnya sempat muncul informasi tentang rencana pemotongan dana KIP sebesar Rp1,3 triliun. Namun, setelah dikonfirmasi ulang dan disesuaikan dengan Instruksi Presiden (Inpres) No. 1 Tahun 2025, dinyatakan bahwa hal tersebut merupakan kekeliruan. Komisi X DPR kini aktif mendorong agar dana KIP tetap utuh dan sesuai dengan kebijakan pemerintah yang menyatakan bantuan sosial, termasuk KIP, tidak boleh diganggu gugat. “Jadi Komisi X memperjuangkan dan mendorong kembali agar disesuaikan dengan Inpres No. 1 Tahun 2025 yang berbunyi salah satunya, kalau bantuan sosial, salah satunya KIP, tidak boleh diganggu gugat,” jelasnya. Furtasan juga berpesan kepada para siswa untuk tetap fokus belajar tanpa khawatir. “Jadi tenang saja, fokus belajar, Insyaallah kami memperjuangkan, mempertahankan, dan mempertanggungjawabkan. Karena jujur saja, kalau ini sampai terjadi pemotongan, bisa menimbulkan kekacauan di Indonesia,” ujarnya. Dengan komitmen kuat dari DPR, masyarakat dapat merasa lebih tenang akses pendidikan bagi para siswa penerima KIP tetap terjamin, sejalan dengan upaya pemerintah untuk terus mendukung program bantuan pendidikan."
"Komisi III DPR gelar rapat bahas RUU KUHAP, pastikan sinkronisasi dengan KUHP baru",https://www.alinea.id/peristiwa/komisi-iii-dpr-gelar-rapat-bahas-ruu-kuhap-b2niF9RjB,"Komisi III Dewan Perwakilan Rakyat (DPR) menggelar rapat kerja bersama Komisi Yudisial (KY) untuk membahas serta meminta masukan terkait pokok-pokok pengaturan dalam Rancangan Undang-Undang tentang Perubahan atas UU Nomor 8 Tahun 1981 tentang Hukum Acara Pidana (RUU KUHAP). Rapat ini menjadi langkah awal dalam menyusun RUU KUHAP guna menyesuaikan dengan Kitab Undang-Undang Hukum Pidana (KUHP) yang akan berlaku mulai 2 Januari 2026. Rapat ini dipimpin oleh Ketua Komisi III DPR RI, Habiburokhman, serta dihadiri langsung oleh Ketua KY, Amzulian Rifai. Dalam pembahasannya, Habiburokhman menekankan pentingnya revisi KUHAP agar selaras dengan nilai-nilai baru dalam KUHP, seperti pendekatan restorative justice, rehabilitatif, dan restitutif. “KUHP kan berlaku 2 Januari 2026 dan menganut nilai-nilai yang baru, di antaranya lebih mengutamakan restorative justice, rehabilitatif, dan restitutif, yang mana secara logika tentu memerlukan KUHAP yang juga baru, yang memuat nilai-nilai yang sama. Nah, ini yang kami lihat urgen,” ujar Habiburokhman dalam rapat yang berlangsung di Gedung Nusantara II, Senayan, Jakarta, pada Senin (10/2). Salah satu fokus utama dalam pembahasan ini adalah Pasal 21 KUHAP mengenai syarat penahanan. Habiburokhman menyoroti revisi ini juga penting untuk menindaklanjuti berbagai putusan Mahkamah Konstitusi (MK) yang telah mengubah sejumlah ketentuan dalam KUHAP. Komisi III DPR RI menegaskan penyusunan RUU KUHAP ini akan dilakukan secara inklusif dengan menerima masukan dari berbagai pihak terkait. KY menjadi lembaga pertama yang diundang dalam diskusi ini, mengingat peran pentingnya dalam sistem peradilan di Indonesia. “Kami akan membahas KUHAP ini, ini baru mau proses penyusunan awal. Ini kick off lagi, kami mulai dari awal lagi KUHAP ini, kita bicara sama-sama. Jadi dari mau disusun kami sudah undang teman-teman semua, dan yang pertama diundang ini adalah teman-teman dari KY,” kata Habiburokhman. Dengan adanya pembahasan awal ini, diharapkan RUU KUHAP dapat disusun dengan lebih matang, sejalan dengan perkembangan hukum dan kebutuhan masyarakat, serta memastikan sistem peradilan yang lebih adil dan efektif di Indonesia."
Film Ne Zha 2 meledak dan bangkitkan nasionalisme Tiongkok,https://www.alinea.id/peristiwa/film-animasi-ne-zha-2-bangkitkan-nasionalisme-tiongkok-b2niF9RjD,"Sebuah film animasi tentang seorang anak laki-laki yang melawan iblis dengan kekuatan gaibnya telah menjadi film terlaris di Tiongkok. Film itu juga menjelma menjadi sumber kebanggaan nasional. Ne Zha 2, yang diangkat dari karakter mitologi Tiongkok, telah meraup lebih dari 8 miliar yuan (Rp17 triliun) selama liburan Tahun Baru Imlek selama seminggu, menurut pelacak penjualan tiket Maoyan. Film ini memecahkan rekor yang dibuat oleh The Battle of Lake Changjin tahun 2021, sebuah film propaganda tentang Perang Korea tahun 1950-an, yang meraup sekitar $900 juta. Ne Zha 2 dipuji sebagai simbol kemajuan dalam film Tiongkok, yang telah lama tertinggal dari Hollywood meskipun memiliki pasar domestik yang besar. Setelah sukses di dalam negeri, Ne Zha 2 akan ditayangkan di luar negeri minggu depan, termasuk di AS, Kanada, dan Australia. Bagi penonton Tiongkok, Ne Zha 2 menunjukkan bagaimana film-film buatan lokal menjadi kompetitif secara global. ""Film ini tidak hanya menunjukkan kekuatan animasi Tiongkok yang luar biasa setelah kebangkitannya, tetapi juga menunjukkan kemungkinan tak terbatas dari mitologi Tiongkok tradisional dalam konteks modern,"" demikian bunyi salah satu ulasan di IMDB. Sebagian orang berharap film ini dapat meraup $1 miliar lagi dan melampaui film terlaris sepanjang masa di dunia, Avatar tahun 2009. ""Sekarang giliran orang-orang Tiongkok di luar negeri untuk ikut berkontribusi,"" demikian bunyi salah satu komentar di Weibo. Penjualan tiket film di Tiongkok melonjak selama perayaan Tahun Baru Imlek. Musim ini, film-film Tiongkok meraup $1,3 miliar selama periode liburan selama seminggu, yang menggarisbawahi peningkatan belanja konsumen yang diharapkan oleh otoritas Tiongkok. Selain menetapkan tolok ukur box office baru di Tiongkok, Ne Zha 2 juga merupakan film pertama yang melampaui $1 miliar di satu pasar, menurut publikasi Hollywood Deadline. Ne Zha 2 dipuji karena naskah dan efek visualnya. Patung-patung karakter film tersebut telah terjual habis saat para penggemar berbondong-bondong ke bioskop. Film ini melanjutkan kesuksesan film Ne Zha tahun 2019, yang meraup lebih dari $725 juta dan menjadi film terlaris kelima di Tiongkok sepanjang masa. "
"Mobil tabrak para pengujuk rasa di Jerman, pencari suaka Afghanistan jadi tersangka",https://www.alinea.id/peristiwa/mobil-tabrak-para-pengujuk-rasa-di-jerman-b2niI9Rkv,"Seorang pengemudi menabrakkan mobilnya ke sebuah demonstrasi serikat pekerja di pusat kota Munich pada hari Kamis (13/2). Insiden itu menyebabkan sedikitnya 28 orang termasuk anak-anak, luka-luka. Pihak berwenang mengatakan bahwa penabrakan tersebut diyakini sebagai serangan, dan tersangka - seorang pencari suaka Afghanistan - ditangkap. Peserta demonstrasi oleh serikat pekerja layanan ver.di sedang berjalan di sepanjang jalan dekat pusat kota Munich sekitar pukul 10:30 pagi ketika mobil itu menyalip kendaraan polisi yang mengikuti demonstrasi itu, melaju kencang dan menabrak bagian belakang kelompok itu. Petugas menangkap tersangka setelah melepaskan tembakan ke mobil itu, kata wakil kepala polisi Christian Huber. Ia menambahkan bahwa sedikitnya 28 orang diyakini terluka, beberapa di antaranya serius. Sebuah Mini yang rusak terlihat di tempat kejadian, bersama dengan puing-puing termasuk sepatu. Tersangka adalah pencari suaka Afghanistan berusia 24 tahun, kata Huber. ""Diduga ini adalah serangan - banyak yang mengarah ke sana,"" kata gubernur Bavaria Markus Söder kepada wartawan di lokasi kejadian. Insiden ini terjadi setelah serangkaian serangan yang melibatkan imigran dalam beberapa bulan terakhir yang telah mendorong migrasi ke garis depan kampanye pemilihan umum Jerman pada 23 Februari. Baru-baru ini, seorang anak laki-laki berusia dua tahun dan orang lain tewas dalam serangan pisau di Aschaffenburg, juga di Bavaria. Ibu kota Bavaria akan menghadapi keamanan ketat dalam beberapa hari mendatang karena Konferensi Keamanan Munich selama tiga hari, pertemuan tahunan para pejabat kebijakan luar negeri dan keamanan internasional, dibuka pada hari Jumat. Menteri Dalam Negeri Bavaria, Joachim Herrmann, mengatakan pihak berwenang tidak yakin bahwa tabrakan mobil itu terkait dengan konferensi, tetapi mereka masih perlu memastikan motifnya. Sementara menurut terjemahan yang dibacakan oleh Sky News, Scholz mengecam aksi itu dan berjanji akan menghukum pelaku dan memulangkannya ke Afghanistan.   ""Pemerintah akan memulai penerbangan kembali ke Afghanistan meskipun tidak ada hubungan diplomatik. Ia harus dihukum dan ia harus meninggalkan negara ini,"" katanya. (Skynews,independent)"
Pedayung kayak ditelan paus di lepas pantai Patagonia Chile,https://www.alinea.id/peristiwa/pria-ditelan-paus-di-lepas-pantai-patagonia-chile-b2niJ9Rkw,"Seekor paus bungkuk menelan seorang pendayung kayak di lepas pantai Patagonia, Chile. Beruntung, paus itu kemudian memuntahkannya kembali. Insiden yang terekam kamera itu dengan cepat menjadi viral. Pada hari Sabtu, Adrián Simancas sedang mendayung kayak bersama ayahnya, Dell, di Bahía El Águila dekat Mercusuar San Isidro di Selat Magellan. Seekor paus bungkuk tiba-tiba muncul ke permukaan, menelan Adrián dan kayak kuningnya selama beberapa detik sebelum melepaskannya. Dell, yang hanya beberapa meter darinya, mengabadikan momen itu dalam video sambil menyemangati putranya agar tetap tenang. ""Tetap tenang, tetap tenang,"" katanya setelah putranya dilepaskan dari mulut paus. ""Saya pikir saya sudah mati,"" kata Adrián kepada Associated Press. ""Saya pikir paus itu telah memakan saya, menelan saya."" Ia menggambarkan ""ketakutan"" beberapa detik itu dan menjelaskan bahwa ketakutannya yang sebenarnya muncul setelah ia muncul kembali ke permukaan, takut paus besar itu akan melukai ayahnya atau ia akan binasa di air yang dingin. Meskipun mengalami kejadian mengerikan itu, Dell tetap fokus, merekam dan menenangkan putranya sambil bergulat dengan kekhawatirannya sendiri. “Ketika saya muncul dan mulai mengapung, saya takut sesuatu akan terjadi pada ayah saya juga, bahwa kami tidak akan mencapai pantai tepat waktu, atau bahwa saya akan mengalami hipotermia,” kata Adrián. Setelah beberapa detik di dalam air, Adrián berhasil mencapai kayak ayahnya dan segera dibantu. Meskipun ketakutan, keduanya kembali ke pantai tanpa cedera. Terletak sekitar 1.600 mil di selatan Santiago, ibu kota Chile, Selat Magellan merupakan objek wisata utama di Patagonia Chile, yang terkenal dengan aktivitas petualangannya. Perairannya yang dingin menjadi tantangan bagi para pelaut, perenang, dan penjelajah yang mencoba menyeberanginya dengan berbagai cara. Meskipun saat ini sedang musim panas di Belahan Bumi Selatan, suhu di wilayah tersebut tetap sejuk, dengan suhu minimum turun hingga 3 derajat celsius dan suhu tertinggi jarang melebihi 20 derajat celsius. Meskipun serangan paus terhadap manusia sangat jarang terjadi di perairan Chile, kematian paus akibat tabrakan dengan kapal kargo telah meningkat dalam beberapa tahun terakhir, dan terdamparnya paus telah menjadi masalah yang berulang dalam dekade terakhir."
Efisiensi anggaran perkuat stabilitas fiskal,https://www.alinea.id/peristiwa/efisiensi-anggaran-perkuat-stabilitas-fiskal-b2niI9Rkt,"Anggota Komisi XI Dewan Perwakilan Rakyat (DPR) Ahmad Najib Qodratullah, menilai kebijakan efisiensi anggaran yang diterapkan Presiden Prabowo Subianto, akan memperkuat stabilitas fiskal. Menurutnya, langkah ini sekaligus mendorong tata kelola pemerintahan yang lebih transparan dan akuntabel. Kebijakan efisiensi ini, yang diatur dalam Inpres Nomor 1 Tahun 2025, mengarahkan kementerian dan lembaga untuk mengurangi belanja yang kurang produktif, seperti kegiatan seremonial dan perjalanan dinas.  “Dengan pendekatan tepat, kebijakan ini tidak hanya memperkuat stabilitas fiskal, tetapi juga mendorong tata kelola pemerintahan yang lebih transparan dan akuntabel,” ujar Najib dalam rapat di DPR, Kamis (13/2). Najib menilai kebijakan ini sebagai langkah strategis untuk memastikan dana publik digunakan secara optimal dalam mendukung pertumbuhan ekonomi dan kesejahteraan masyarakat. Ia menekankan efisiensi anggaran yang dilakukan pemerintah adalah langkah strategis untuk memastikan penggunaan dana publik yang lebih optimal dalam mendukung pertumbuhan ekonomi dan kesejahteraan masyarakat. Ia juga menegaskan pemerintah tetap berkomitmen pada program-program prioritas dengan memastikan efisiensi ini tidak mengorbankan kepentingan rakyat. Menurutnya, dengan menekan belanja yang kurang produktif, pemerintah dapat lebih fokus dalam mengejar target fiskal yang sehat tanpa mengorbankan program-program prioritas. Lebih lanjut, Sekretaris Fraksi Partai Amanat Nasional (PAN) DPR ini optimistis kebijakan efisiensi anggaran akan meningkatkan efektivitas kinerja birokrasi dan memastikan setiap rupiah yang dikeluarkan benar-benar berdampak positif terhadap pembangunan. “Yang terpenting, efisiensi harus didukung dengan perencanaan dan pengawasan yang baik agar tetap selaras dengan tujuan pembangunan nasional dan kesejahteraan rakyat,” tegas Najib. Ia juga mengingatkan pentingnya komunikasi yang baik dari kementerian dan lembaga kepada masyarakat agar publik memahami alasan serta dampak dari kebijakan efisiensi ini. Baginya, kementerian terkait harus mampu menjelaskan kepada publik alasan dilakukannya pemangkasan serta dampaknya bagi masyarakat. Dus, opini yang berkembang akan membuat publik memahami kebijakan tersebut. Dengan efisiensi anggaran yang terarah dan tepat sasaran, diharapkan pemerintahan Presiden Prabowo Subianto dapat mengoptimalkan penggunaan APBN untuk membangun Indonesia yang lebih maju dan sejahtera."
Pesawat hilang di Alaska ditemukan di atas es,https://www.alinea.id/peristiwa/pesawat-hilang-di-alaska-ditemukan-di-atas-es-b2niD9Rjq,"Sebuah bangkai pesawat ditemukan di atas es laut Alaska. Pihak berwenang menyebut itu adalah pesawat yang hilang. Tiga mayat ditemukan di dalam pesawat. Cameron Snell, juru bicara Penjaga Pantai AS, mengatakan kru belum dapat membuka pesawat sepenuhnya dan terus melakukan pencarian: ""Saat ini kami hanya tahu ada tiga."" Menurut Mike Salerno, juru bicara Garda Nasional lainnya,  tim penyelamat sedang mencari lokasi terakhir pesawat dengan helikopter ketika mereka melihat reruntuhan. Mereka menurunkan dua penyelam penyelamat untuk melakukan penyelidikan. Menurut Departemen Keamanan Publik Alaska, pesawat itu jatuh saat menuju dari Unalakleet ke komunitas hub Nome dengan sembilan penumpang dan seorang pilot di dalamnya. Pesawat Cessna Caravan milik Bering Air tersebut meninggalkan Unalakleet pada pukul 2.37 siang, dan petugas kehilangan kontak dengannya kurang dari satu jam kemudian. Badan Cuaca melaporkan ada salju ringan dan kabut, dengan suhu minus 8,3C di lokasi kejadian. Petugas kehilangan kontak dengan pesawat kurang dari satu jam kemudian. Penjaga Pantai mengatakan pesawat itu hilang sekitar 30 mil (48 kilometer) di tenggara Nome. Pesawat yang ditemukan berada 12 mil (19 kilometer) di lepas pantai, menurut Penjaga Pantai. Menurut keterangan maskapai, pesawat itu beroperasi dengan kapasitas penumpang maksimum. Data forensik radar yang disediakan oleh Patroli Udara Sipil AS mengindikasikan bahwa sekitar pukul 3.18 siang pada hari Kamis, pesawat itu mengalami  semacam peristiwa yang menyebabkan mereka mengalami penurunan ketinggian dan kecepatan yang cepat. ""Saya tidak bisa berspekulasi tentang peristiwa apa itu,""  kata Letnan Komandan Penjaga Pantai Benjamin McIntyre-Coble. Dia menambahkan tidak mengetahui adanya sinyal marabahaya dari pesawat itu. Pesawat membawa pemancar lokasi darurat dan jika terkena air laut, perangkat itu mengirimkan sinyal ke satelit, yang kemudian menyampaikan pesan itu kembali ke Penjaga Pantai untuk menunjukkan bahwa pesawat itu mungkin dalam keadaan marabahaya. Tidak ada pesan seperti itu yang diterima oleh Penjaga Pantai, katanya. Menurut Letnan Ben Endres dari Alaska State Troopers, kesepuluh orang di dalam pesawat itu adalah orang dewasa, dan penerbangan itu adalah perjalanan komuter terjadwal rutin. Hilangnya pesawat ini menandai kecelakaan penerbangan besar ketiga di AS dalam delapan hari.(irishexaminner)"
DPR dan Rusia perkuat kerja sama di berbagai sektor,https://www.alinea.id/peristiwa/dpr-dan-rusia-perkuat-kerja-sama-di-berbagai-sektor-b2niC9Rjk,"Duta Besar Rusia untuk Indonesia, Sergei Gennadievich Tolchenov mengunjungi Dewan Perwakilan Rakyat (DPR) di ruang delegasi DPR, kompleks MPR/DPR/DPD, Senayan, Jakarta, pada Jumat (7/2). Kunjungan tersebut diterima langsung oleh Wakil Ketua DPR Sufmi Dasco Ahmad. Dasco menyatakan diskusi yang dilakukan sangat produktif dan membawa banyak peluang untuk ditindaklanjuti oleh parlemen kedua negara serta Presiden Prabowo Subianto. Peluang tersebut yakni soal beasiswa mahasiswa Indonesia di Rusia, kerja sama dalam bidang perdagangan, bidang energi, ketahanan pangan, dan kemudian peningkatan kerja sama antarparlemen. “Kami bicara banyak hal tadi tentang hubungan bilateral kedua negara yang akan kita lebih tingkatkan,” ujar Dasco di kompleks DPR, Senayan, Jakarta, Jumat (7/2). Dia menambahkan sejumlah ide dan gagasan yang telah dibahas segera ditindaklanjuti, baik melalui kerja sama antarparlemen maupun dengan penyampaian langsung kepada presiden demi semakin memperkuat hubungan bilateral Indonesia dan Rusia. Dalam kesempatan itu, Dasco juga mengapresiasi dukungan Rusia terhadap keanggotaan penuh Indonesia di BRICS. “Ya, tadi sudah kami bicarakan dan juga apresiasi kepada pemerintah Rusia yang sudah mendukung kita menjadi keanggotaan penuh dalam waktu singkat,” kata dia. Peningkatan jumlah beasiswa  Sementara itu, Dubes Tolchenov menyoroti pentingnya pertemuan ini dalam memperingati 75 tahun hubungan diplomatik Indonesia dan Rusia. “Kami berbicara mengenai berbagai topik kerja sama bilateral kita. Pada awal minggu ini, kami merayakan ulang tahun ke-75 hubungan diplomatis antara Indonesia dan Rusia. Dan saya sangat senang kami memiliki hubungan yang bermanfaat dan beragam,” ungkapnya dalam kesempatan serupa. Tolchenov juga menegaskan kerja sama antara Indonesia dan Rusia mencakup berbagai bidang, termasuk budaya dan pendidikan. Ia menyampaikan kabar baik bagi pelajar Indonesia, yaitu peningkatan jumlah beasiswa bagi mereka yang ingin belajar di Rusia. “Setiap tahun kami menyiapkan 250 beasiswa bagi pelajar Indonesia untuk belajar di Rusia. Dan tahun ini, semoga kami mendapatkan sekitar 500 pendaftar untuk beasiswa ini. Kami juga bersedia untuk meningkatkan jumlah beasiswa pada tahun-tahun yang akan datang,” ujar Tolchenov. Pertemuan ini menjadi momentum penting untuk mempererat hubungan bilateral kedua negara, mencakup kerja sama di bidang pendidikan, ekonomi, perdagangan, energi, hingga ketahanan pangan dan militer. Sejumlah anggota Komisi I DPR turut hadir dalam pertemuan tersebut, yakni Rizki Natakusumah dan Farah Puteri Nahlia. Pertemuan ini mencerminkan semakin eratnya hubungan kedua negara serta komitmen bersama untuk memperluas kerja sama di berbagai sektor demi kemajuan bersama."
Wakil Presiden Filipina Sara tidak gentar hadapi pemakzulan,https://www.alinea.id/peristiwa/wakil-presiden-filipina-sara-tidak-gentar-hadapi-pemakzulan-b2niC9Rjj,"Wakil Presiden Filipina Sara Duterte mengatakan bahwa dia belum berencana untuk mengundurkan diri meskipun ada pemakzulan oleh majelis rendah parlemen. Berbicara kepada wartawan, Duterte mengatakan mereka masih membaca pengaduan pemakzulan dan pengacaranya sedang mengerjakannya, Inquirer melaporkan. ""Kami belum sampai di sana. Itu masih terlalu jauh,"" kata Duterte, Jumat (7/2). Duterte, putri mantan Presiden Rodrigo Duterte, dimakzulkan setelah lebih dari dua pertiga anggota parlemen menandatangani petisi untuk menggulingkannya. Setelah pemungutan suara, petisi pemakzulan telah diserahkan ke Senat untuk diadili yang dapat mengakibatkan Duterte dilarang memegang jabatan publik. Duterte telah dituduh menyalahgunakan dana ketika dia memimpin Departemen Pendidikan negara itu. Petisi tersebut muncul di tengah perseteruan di mana Duterte menuduh Presiden Ferdinand Marcos Junior menginginkan kematiannya, dengan menuduh bahwa Duterte melihatnya sebagai ""ancaman terbesar"" bagi harapannya untuk terpilih kembali pada tahun 2028. Marcos dan Duterte merupakan pasangan calon wakil presiden dalam pemilihan umum 2022, dan memenangkan masa jabatan bersama selama enam tahun. Namun, aliansi tersebut telah berakhir dalam beberapa bulan terakhir, yang menyebabkan Duterte mengundurkan diri pada bulan Juni lalu dari Kabinet Marcos, tempat ia memegang jabatan di bidang pendidikan.(aa)"
"DPR bela hak siswa, panggil menteri untuk evaluasi SNBP",https://www.alinea.id/peristiwa/dpr-bela-hak-siswa-panggil-menteri-untuk-evaluasi-snbp-b2niC9Rjm,"Dewan Perwakilan Rakyat (DPR) menegaskan komitmennya dalam membela hak siswa untuk mengenyam pendidikan tinggi. Wakil Ketua DPR Sufmi Dasco Ahmad menyatakan segera memanggil Menteri Pendidikan Tinggi, Sains, dan Teknologi (Mendikti Saintek) Satryo Brodjonegoro, guna membahas polemik Seleksi Nasional Berdasarkan Prestasi (SNBP) yang menyebabkan banyak siswa gagal mendaftar ke perguruan tinggi. Menurut Dasco, Komisi X DPR telah memberikan perhatian serius terhadap kendala yang dialami para siswa dalam proses SNBP tahun ini. Oleh karena itu, DPR segera mengambil langkah konkret dengan mengundang kementerian terkait untuk mencari solusi. “Akan ditindaklanjuti oleh komisi teknis di DPR. Teman-teman Komisi X juga sudah menaruh perhatian besar terhadap ini. Kami minta pekan depan Komisi X membahas ini dengan kementerian terkait,” ujar Dasco di Kompleks Parlemen, Senayan, Jakarta, Jumat (7/2). DPR melalui Komisi X berkomitmen untuk menjadikan permasalahan ini sebagai bahan evaluasi guna mencegah kejadian serupa di masa depan.  Selain itu, DPR juga menegaskan pendidikan adalah hak bagi setiap siswa, dan sistem seleksi masuk perguruan tinggi harus berjalan adil serta transparan.  Belakangan ini, sejumlah kendala teknis menghambat siswa untuk mendaftar melalui jalur SNBP, termasuk perbedaan Nomor Induk Siswa Nasional (NISN) dengan Data Pokok Pendidikan (Dapodik) serta kelalaian sekolah dalam menginput data di Pangkalan Data Sekolah dan Siswa (PDSS).  Akibatnya, ratusan siswa yang seharusnya berhak mengikuti SNBP harus menghadapi kendala administratif. Dengan pertemuan antara DPR dan kementerian terkait pekan depan, diharapkan solusi terbaik bisa segera ditemukan agar para siswa tetap memiliki kesempatan untuk melanjutkan pendidikan ke jenjang yang lebih tinggi. Sebuah kiriman dibagikan oleh Alinea.id | Berita Terkini (@alineadotid)"
"Efisiensi anggaran, langkah bersama demi kesejahteraan rakyat",https://www.alinea.id/peristiwa/efisiensi-anggaran-langkah-demi-kesejahteraan-rakyat-b2niI9Rks,"Anggota Komisi VI Dewan Perwakilan Rakyat (DPR) Nasim Khan, menegaskan kebijakan efisiensi anggaran yang diterapkan pemerintahan Presiden Prabowo Subianto bertujuan untuk memberikan manfaat nyata bagi masyarakat. Ia mengajak semua pihak untuk melihat kebijakan ini secara objektif dan mengutamakan kepentingan rakyat. “Kalau kita bilang kurang, selalu kurang. Kalau cukup, masih kurang. Kalau lebih, juga masih kurang. Itu manusiawi. Tapi maksud dan tujuan visi misi Presiden Prabowo ini adalah bagaimana anggaran bisa dirasakan langsung oleh masyarakat, bukan malah menjadi sumber kericuhan, provokasi, atau salah langkah,” ujar Nasim Khan dalam rapat di DPR, Kamis (13/2). Menurutnya, yang terpenting dalam kebijakan ini adalah memastikan rakyat tetap menjadi prioritas utama. Efisiensi anggaran harus dimaknai sebagai upaya memperbaiki tata kelola keuangan negara agar lebih efektif dan tepat sasaran. “Yang penting satu, rakyat diutamakan. Ayo bersama-sama kita maksimalkan kerja kita. Yang penting rakyat tidak kesulitan. Tabayun demi kebaikan bangsa kita,” tegasnya. Kebijakan efisiensi yang dijalankan pemerintah diharapkan mampu meningkatkan kualitas belanja negara tanpa mengurangi pelayanan publik. Dengan semangat kerja sama dan gotong royong, efisiensi ini bisa menjadi langkah positif untuk membangun bangsa yang lebih maju dan sejahtera."
